Date,BND,SPY,TSLA
2015-11-02,61.74223709106445,178.27536010742188,14.252667427062988
2015-11-03,61.63613510131836,178.79220581054688,13.890000343322754
2015-11-04,61.67401885986328,178.2499237060547,15.442000389099121
2015-11-05,61.56035232543945,178.0718994140625,15.451333045959473
2015-11-06,61.31781005859375,177.97874450683594,15.490667343139648
2015-11-09,61.264739990234375,176.3179473876953,15.022000312805176
2015-11-10,61.33293533325195,176.72467041015625,14.433333396911621
2015-11-11,61.340538024902344,176.02981567382812,14.60533332824707
2015-11-12,61.34807586669922,173.57247924804688,14.196000099182129
2015-11-13,61.46180725097656,171.62353515625,13.812666893005371
2015-11-16,61.46180725097656,174.2334442138672,14.287332534790039
2015-11-17,61.53002166748047,174.1063232421875,14.266667366027832
2015-11-18,61.49967956542969,176.8687286376953,14.73799991607666
2015-11-19,61.58310317993164,176.7161865234375,14.786666870117188
2015-11-20,61.56793212890625,177.3601837158203,14.667332649230957
2015-11-23,61.59065246582031,177.15684509277344,14.516667366027832
2015-11-24,61.613426208496094,177.39407348632812,14.550000190734863
2015-11-25,61.62096405029297,177.36863708496094,15.309332847595215
2015-11-27,61.651275634765625,177.57205200195312,15.440667152404785
2015-11-30,61.62096405029297,176.83482360839844,15.350666999816895
2015-12-01,61.854122161865234,178.52102661132812,15.812666893005371
2015-12-02,61.77818298339844,176.6992645263672,15.465999603271484
2015-12-03,61.2996940612793,174.22499084472656,15.513999938964844
2015-12-04,61.542724609375,177.62286376953125,15.358667373657227
2015-12-07,61.64907455444336,176.54672241210938,15.408666610717773
2015-12-08,61.66429138183594,175.36044311523438,15.114666938781738
2015-12-09,61.64146041870117,173.99615478515625,14.968000411987305
2015-12-10,61.63385772705078,174.44529724121094,15.137999534606934
2015-12-11,61.80094909667969,171.06434631347656,14.468000411987305
2015-12-14,61.512359619140625,171.9286346435547,14.571999549865723
2015-12-15,61.44401168823242,173.73348999023438,14.739333152770996
2015-12-16,61.37561798095703,176.275634765625,15.633999824523926
2015-12-17,61.50474166870117,173.58944702148438,15.559332847595215
2015-12-18,61.64146041870117,170.4969482421875,15.36400032043457
2015-12-21,61.5731086730957,171.90341186523438,15.503999710083008
2015-12-22,61.489601135253906,173.46328735351562,15.329999923706055
2015-12-23,61.497188568115234,175.611328125,15.313332557678223
2015-12-24,61.542869567871094,175.321533203125,15.371333122253418
2015-12-28,61.542869567871094,174.9208984375,15.263333320617676
2015-12-29,61.35246658325195,176.7876739501953,15.812666893005371
2015-12-30,61.39054870605469,175.5346221923828,15.87266731262207
2015-12-31,61.512420654296875,173.77870178222656,16.000667572021484
2016-01-04,61.481971740722656,171.349365234375,14.894000053405762
2016-01-05,61.55811309814453,171.63916015625,14.895333290100098
2016-01-06,61.83234786987305,169.4740753173828,14.602666854858398
2016-01-07,61.839942932128906,165.40814208984375,14.376667022705078
2016-01-08,61.91611099243164,163.59254455566406,14.066666603088379
2016-01-11,61.65712356567383,163.75445556640625,13.856666564941406
2016-01-12,61.81707000732422,165.0757293701172,13.998000144958496
2016-01-13,61.96945571899414,160.9586181640625,13.354000091552734
2016-01-14,61.89323425292969,163.60101318359375,13.745332717895508
2016-01-15,61.999855041503906,160.089111328125,13.666000366210938
2016-01-19,61.92371368408203,160.3022003173828,13.64799976348877
2016-01-20,61.99225997924805,158.2480010986328,13.24666690826416
2016-01-21,61.95421600341797,159.13446044921875,13.33133316040039
2016-01-22,61.93135070800781,162.39915466308594,13.50333309173584
2016-01-25,61.93135070800781,159.94422912597656,13.092000007629395
2016-01-26,62.02274703979492,162.1263885498047,12.904000282287598
2016-01-27,62.02274703979492,160.36190795898438,12.538000106811523
2016-01-28,62.06841278076172,161.19729614257812,12.646666526794434
2016-01-29,62.2512092590332,165.12681579589844,12.74666690826416
2016-02-01,62.1245231628418,165.06715393066406,13.129332542419434
2016-02-02,62.3382453918457,162.09231567382812,12.185333251953125
2016-02-03,62.38401794433594,163.0640411376953,11.565333366394043
2016-02-04,62.42988204956055,163.31973266601562,11.688667297363281
2016-02-05,62.36878967285156,160.20846557617188,10.84000015258789
2016-02-08,62.635955810546875,158.05194091796875,9.866000175476074
2016-02-09,62.62830352783203,158.0604248046875,9.883333206176758
2016-02-10,62.75804901123047,157.92405700683594,9.57800006866455
2016-02-11,62.79623794555664,155.86976623535156,10.031332969665527
2016-02-12,62.590126037597656,159.0832977294922,10.06933307647705
2016-02-16,62.49852752685547,161.76840209960938,10.344667434692383
2016-02-17,62.4832878112793,164.41082763671875,11.245332717895508
2016-02-18,62.69697952270508,163.7373809814453,11.118000030517578
2016-02-19,62.61305236816406,163.66067504882812,11.10533332824707
2016-02-22,62.62830352783203,166.0303497314453,11.849332809448242
2016-02-23,62.66643142700195,163.93348693847656,11.814000129699707
2016-02-24,62.712303161621094,164.68357849121094,11.933333396911621
2016-02-25,62.80385208129883,166.67820739746094,12.495332717895508
2016-02-26,62.742820739746094,166.29461669921875,12.689332962036133
2016-02-29,62.780967712402344,164.99044799804688,12.795332908630371
2016-03-01,62.57062530517578,168.86888122558594,12.423333168029785
2016-03-02,62.53240966796875,169.62753295898438,12.555999755859375
2016-03-03,62.56300354003906,170.29234313964844,13.049332618713379
2016-03-04,62.53240966796875,170.84642028808594,13.402667045593262
2016-03-07,62.51708221435547,170.9828338623047,13.685999870300293
2016-03-08,62.723628997802734,169.1160430908203,13.506667137145996
2016-03-09,62.61652755737305,169.951416015625,13.914667129516602
2016-03-10,62.58589553833008,170.0877685546875,13.678667068481445
2016-03-11,62.501792907714844,172.83255004882812,13.833333015441895
2016-03-14,62.63945770263672,172.6109161376953,14.34333324432373
2016-03-15,62.57829284667969,172.32958984375,14.555999755859375
2016-03-16,62.82302474975586,173.32696533203125,14.795332908630371
2016-03-17,62.96067428588867,174.4264678955078,15.092000007629395
2016-03-18,63.01424026489258,175.11192321777344,15.515999794006348
2016-03-21,62.89947509765625,175.36041259765625,15.887999534606934
2016-03-22,62.88422775268555,175.2661895751953,15.616000175476074
2016-03-23,63.0218505859375,174.10955810546875,14.838666915893555
2016-03-24,62.94540023803711,174.03236389160156,15.183333396911621
2016-03-28,62.97599411010742,174.13516235351562,15.350666999816895
2016-03-29,63.236026763916016,175.7459716796875,15.342000007629395
2016-03-30,63.213111877441406,176.51708984375,15.12600040435791
2016-03-31,63.335472106933594,176.0886993408203,15.317999839782715
2016-04-01,63.4067497253418,177.28822326660156,15.839332580566406
2016-04-04,63.4067497253418,176.71412658691406,16.465999603271484
2016-04-05,63.521697998046875,174.9491729736328,17.031333923339844
2016-04-06,63.49104309082031,176.85983276367188,17.69466781616211
2016-04-07,63.697994232177734,174.7435302734375,17.14666748046875
2016-04-08,63.64430618286133,175.21478271484375,16.67133331298828
2016-04-11,63.636680603027344,174.8035125732422,16.661333084106445
2016-04-12,63.53705596923828,176.43141174316406,16.521333694458008
2016-04-13,63.57536697387695,178.21353149414062,16.968666076660156
2016-04-14,63.521697998046875,178.22207641601562,16.790666580200195
2016-04-15,63.66737747192383,178.02505493164062,16.96733283996582
2016-04-18,63.64430618286133,179.27597045898438,16.92533302307129
2016-04-19,63.68265914916992,179.84144592285156,16.4913330078125
2016-04-20,63.5063591003418,180.01278686523438,16.6646671295166
2016-04-21,63.42974853515625,179.04461669921875,16.55266761779785
2016-04-22,63.4067497253418,179.04461669921875,16.916667938232422
2016-04-25,63.33011245727539,178.7361602783203,16.788000106811523
2016-04-26,63.238121032714844,179.00177001953125,16.916000366210938
2016-04-27,63.42974853515625,179.3702392578125,16.764667510986328
2016-04-28,63.544734954833984,177.7423095703125,16.513999938964844
2016-04-29,63.59074401855469,176.78271484375,16.05066680908203
2016-05-02,63.478572845458984,178.1878204345703,16.1200008392334
2016-05-03,63.65519332885742,176.63705444335938,15.48799991607666
2016-05-04,63.67822265625,175.65167236328125,14.837332725524902
2016-05-05,63.793479919433594,175.61746215820312,14.10200023651123
2016-05-06,63.7627067565918,176.26004028320312,14.328666687011719
2016-05-09,63.80878829956055,176.40570068359375,13.928000450134277
2016-05-10,63.80878829956055,178.5990753173828,13.912667274475098
2016-05-11,63.824153900146484,176.9283447265625,13.93066692352295
2016-05-12,63.8317985534668,176.979736328125,13.8186674118042
2016-05-13,63.90096664428711,175.43753051757812,13.840666770935059
2016-05-16,63.7627067565918,177.1682891845703,13.88599967956543
2016-05-17,63.7166748046875,175.51466369628906,13.644000053405762
2016-05-18,63.417152404785156,175.5660400390625,14.07800006866455
2016-05-19,63.48625564575195,174.95767211914062,14.347332954406738
2016-05-20,63.48625564575195,176.06301879882812,14.685333251953125
2016-05-23,63.5015983581543,175.8230743408203,14.414667129516602
2016-05-24,63.470924377441406,178.10218811035156,14.52733325958252
2016-05-25,63.44783020019531,179.31024169921875,14.638667106628418
2016-05-26,63.55537414550781,179.36166381835938,15.008000373840332
2016-05-27,63.53233337402344,180.1327667236328,14.869333267211914
2016-05-31,63.58610916137695,179.79005432128906,14.881999969482422
2016-06-01,63.608402252197266,180.15846252441406,14.637332916259766
2016-06-02,63.73152160644531,180.70684814453125,14.597332954406738
2016-06-03,64.13169860839844,180.1670379638672,14.599332809448242
2016-06-06,64.03165435791016,181.08383178710938,14.711999893188477
2016-06-07,64.03929901123047,181.3665313720703,15.489333152770996
2016-06-08,64.11624908447266,181.95777893066406,15.701333045959473
2016-06-09,64.17787170410156,181.70924377441406,15.290666580200195
2016-06-10,64.2394027709961,179.98712158203125,14.586000442504883
2016-06-13,64.25477600097656,178.5990753173828,14.524666786193848
2016-06-14,64.24710083007812,178.2477569580078,14.330666542053223
2016-06-15,64.39332580566406,177.99937438964844,14.513333320617676
2016-06-16,64.46253204345703,178.53057861328125,14.528667449951172
2016-06-17,64.37020874023438,177.86566162109375,14.364666938781738
2016-06-20,64.22401428222656,179.01113891601562,14.646666526794434
2016-06-21,64.13933563232422,179.51925659179688,14.640666961669922
2016-06-22,64.1624755859375,179.22647094726562,13.11066722869873
2016-06-23,64.04705810546875,181.5603790283203,13.09333324432373
2016-06-24,64.4086685180664,175.040771484375,12.876667022705078
2016-06-27,64.73185729980469,171.90582275390625,13.236666679382324
2016-06-28,64.80886840820312,175.00628662109375,13.452667236328125
2016-06-29,64.78573608398438,177.98626708984375,14.012666702270508
2016-06-30,64.87042999267578,180.4149169921875,14.152000427246094
2016-07-01,65.05081939697266,180.7938995361328,14.433333396911621
2016-07-05,65.2744369506836,179.49343872070312,14.26533317565918
2016-07-06,65.39006042480469,180.56996154785156,14.295999526977539
2016-07-07,65.28215026855469,180.4580841064453,14.395999908447266
2016-07-08,65.45172119140625,183.14512634277344,14.45199966430664
2016-07-11,65.25900268554688,183.79107666015625,14.985333442687988
2016-07-12,64.99688720703125,185.1260223388672,14.976667404174805
2016-07-13,65.11249542236328,185.1001739501953,14.835332870483398
2016-07-14,65.01226043701172,186.13368225097656,14.768667221069336
2016-07-15,64.80408477783203,185.88392639160156,14.69333267211914
2016-07-18,64.82721710205078,186.3834686279297,15.083333015441895
2016-07-19,64.9274673461914,186.19398498535156,15.017333030700684
2016-07-20,64.8580322265625,186.96910095214844,15.223999977111816
2016-07-21,64.9352035522461,186.26284790039062,14.699999809265137
2016-07-22,64.9428482055664,187.09829711914062,14.817999839782715
2016-07-25,64.90431213378906,186.59011840820312,15.333999633789062
2016-07-26,64.89663696289062,186.67626953125,15.300666809082031
2016-07-27,65.0893783569336,186.4781951904297,15.232666969299316
2016-07-28,65.05081939697266,186.69351196289062,15.37399959564209
2016-07-29,65.25900268554688,186.9949493408203,15.652667045593262
2016-08-01,65.0542984008789,186.83985900878906,15.333999633789062
2016-08-02,64.99250793457031,185.64276123046875,15.146666526794434
2016-08-03,64.99250793457031,186.18533325195312,15.052666664123535
2016-08-04,65.10832977294922,186.3834686279297,15.37399959564209
2016-08-05,64.8920669555664,187.90786743164062,15.335332870483398
2016-08-08,64.89981079101562,187.79592895507812,15.077333450317383
2016-08-09,65.08517456054688,187.90786743164062,15.272000312805176
2016-08-10,65.17012786865234,187.4427947998047,15.043333053588867
2016-08-11,65.00017547607422,188.3126220703125,14.994000434875488
2016-08-12,65.14698028564453,188.14901733398438,15.040666580200195
2016-08-15,65.03883361816406,188.691650390625,15.03933334350586
2016-08-16,65.00794982910156,187.71839904785156,14.907333374023438
2016-08-17,65.10832977294922,188.07150268554688,14.88266658782959
2016-08-18,65.17784881591797,188.4934844970703,14.900667190551758
2016-08-19,65.04656982421875,188.2179412841797,15.0
2016-08-22,65.13924407958984,188.2092742919922,14.862000465393066
2016-08-23,65.17012786865234,188.5882568359375,14.989333152770996
2016-08-24,65.16246032714844,187.62362670898438,14.841333389282227
2016-08-25,65.09292602539062,187.4944610595703,14.730667114257812
2016-08-26,64.93070220947266,187.14134216308594,14.666000366210938
2016-08-29,65.15471649169922,188.06295776367188,14.346667289733887
2016-08-30,65.10064697265625,187.75282287597656,14.089332580566406
2016-08-31,65.0542984008789,187.21888732910156,14.133999824523926
2016-09-01,65.14405059814453,187.22747802734375,13.38466739654541
2016-09-02,65.05120086669922,188.07150268554688,13.185333251953125
2016-09-06,65.2447280883789,188.63992309570312,13.522000312805176
2016-09-07,65.25244140625,188.6227264404297,13.447333335876465
2016-09-08,65.00474548339844,188.19210815429688,13.157333374023438
2016-09-09,64.7183609008789,183.68772888183594,12.964667320251465
2016-09-12,64.7416000366211,186.32315063476562,13.220000267028809
2016-09-13,64.55579376220703,183.64468383789062,13.069999694824219
2016-09-14,64.64094543457031,183.57579040527344,13.093999862670898
2016-09-15,64.69512176513672,185.41021728515625,13.361332893371582
2016-09-16,64.7492904663086,184.69349670410156,13.69333267211914
2016-09-19,64.70286560058594,184.7281036376953,13.755999565124512
2016-09-20,64.7183609008789,184.73678588867188,13.642666816711426
2016-09-21,64.90410614013672,186.8142547607422,13.6813325881958
2016-09-22,65.03568267822266,187.99142456054688,13.76200008392334
2016-09-23,65.02023315429688,186.96139526367188,13.829999923706055
2016-09-26,65.12860870361328,185.44659423828125,13.932666778564453
2016-09-27,65.20600891113281,186.59783935546875,13.720666885375977
2016-09-28,65.20600891113281,187.5240478515625,13.751333236694336
2016-09-29,65.2137222290039,185.82742309570312,13.380000114440918
2016-09-30,65.12860870361328,187.22970581054688,13.60200023651123
2016-10-03,65.05958557128906,186.77963256835938,14.24666690826416
2016-10-04,64.84241485595703,185.82742309570312,14.093999862670898
2016-10-05,64.73384857177734,186.6497802734375,13.897333145141602
2016-10-06,64.7105712890625,186.77963256835938,13.399999618530273
2016-10-07,64.764892578125,186.13905334472656,13.107333183288574
2016-10-10,64.695068359375,187.10858154296875,13.396666526794434
2016-10-11,64.59424591064453,184.74542236328125,13.34000015258789
2016-10-12,64.63304901123047,184.98777770996094,13.434000015258789
2016-10-13,64.7105712890625,184.38189697265625,13.349332809448242
2016-10-14,64.5787353515625,184.47711181640625,13.100666999816895
2016-10-17,64.71837615966797,183.83656311035156,12.93066692352295
2016-10-18,64.8036117553711,184.98777770996094,13.273332595825195
2016-10-19,64.85016632080078,185.48121643066406,13.570667266845703
2016-10-20,64.81140899658203,185.1349639892578,13.273332595825195
2016-10-21,64.8656997680664,185.22152709960938,13.339332580566406
2016-10-24,64.77262878417969,186.0092315673828,13.517333030700684
2016-10-25,64.77262878417969,185.38600158691406,13.489333152770996
2016-10-26,64.65631103515625,185.01377868652344,13.482666969299316
2016-10-27,64.47793579101562,184.52035522460938,13.600666999816895
2016-10-28,64.4468994140625,183.97508239746094,13.33133316040039
2016-10-31,64.5167007446289,183.98374938964844,13.182000160217285
2016-11-01,64.49573516845703,182.65065002441406,12.719332695007324
2016-11-02,64.55789184570312,181.55140686035156,12.534667015075684
2016-11-03,64.51900482177734,180.7204132080078,12.494667053222656
2016-11-04,64.63557434082031,180.52133178710938,12.704000473022461
2016-11-07,64.55009460449219,184.5030517578125,12.880666732788086
2016-11-08,64.43356323242188,185.33409118652344,12.996000289916992
2016-11-09,63.79636764526367,187.29898071289062,12.670666694641113
2016-11-10,63.524383544921875,187.766357421875,12.356666564941406
2016-11-11,63.4078254699707,187.33358764648438,12.570667266845703
2016-11-14,63.16696548461914,187.48074340820312,12.096667289733887
2016-11-15,63.25240707397461,188.94363403320312,12.251333236694336
2016-11-16,63.384552001953125,188.58871459960938,12.26200008392334
2016-11-17,63.12809371948242,189.55819702148438,12.577333450317383
2016-11-18,62.972713470458984,189.13404846191406,12.334667205810547
2016-11-21,62.96489334106445,190.56227111816406,12.3013334274292
2016-11-22,63.01927947998047,190.93447875976562,12.744667053222656
2016-11-23,62.856109619140625,191.03836059570312,12.87600040435791
2016-11-25,62.87940979003906,191.7481689453125,13.109999656677246
2016-11-28,63.027061462402344,190.8479461669922,13.074666976928711
2016-11-29,63.07371520996094,191.22012329101562,12.637999534606934
2016-11-30,62.856109619140625,190.76141357421875,12.626667022705078
2016-12-01,62.622562408447266,190.0602264404297,12.125332832336426
2016-12-02,62.84836959838867,190.1554718017578,12.097999572753906
2016-12-05,62.92621612548828,191.2980499267578,12.453332901000977
2016-12-06,62.91840362548828,191.90402221679688,12.390000343322754
2016-12-07,63.06633758544922,194.4142303466797,12.876667022705078
2016-12-08,62.94179916381836,194.8902587890625,12.81933307647705
2016-12-09,62.75490188598633,196.0675506591797,12.812000274658203
2016-12-12,62.68480682373047,195.8424835205078,12.828666687011719
2016-12-13,62.75490188598633,197.1494903564453,13.210000038146973
2016-12-14,62.435691833496094,195.52215576171875,13.246000289916992
2016-12-15,62.34225845336914,196.3272247314453,13.17199993133545
2016-12-16,62.3967399597168,195.94326782226562,13.499333381652832
2016-12-19,62.56026840209961,196.369873046875,13.51533317565918
2016-12-20,62.56808090209961,197.1273651123047,13.919333457946777
2016-12-21,62.661502838134766,196.57884216308594,13.846667289733887
2016-12-22,62.6185302734375,196.2392578125,13.896666526794434
2016-12-23,62.649742126464844,196.526611328125,14.22266674041748
2016-12-27,62.6029167175293,197.01419067382812,14.635333061218262
2016-12-28,62.75904846191406,195.38600158691406,14.649333000183105
2016-12-29,62.93076705932617,195.34246826171875,14.312000274658203
2016-12-30,63.06349182128906,194.62843322753906,14.246000289916992
2017-01-03,63.071258544921875,196.11740112304688,14.465999603271484
2017-01-04,63.11817169189453,197.28411865234375,15.13266658782959
2017-01-05,63.43813705444336,197.1273651123047,15.116666793823242
2017-01-06,63.188385009765625,197.83265686035156,15.267333030700684
2017-01-09,63.34450149536133,197.1796417236328,15.41866683959961
2017-01-10,63.328880310058594,197.1796417236328,15.324666976928711
2017-01-11,63.3600959777832,197.73692321777344,15.315333366394043
2017-01-12,63.37571334838867,197.2405548095703,15.305999755859375
2017-01-13,63.27424621582031,197.69334411621094,15.850000381469727
2017-01-17,63.46937561035156,196.9967803955078,15.70533275604248
2017-01-18,63.141517639160156,197.43209838867188,15.890666961669922
2017-01-19,63.03223419189453,196.70074462890625,16.250667572021484
2017-01-20,63.07907485961914,197.42343139648438,16.315332412719727
2017-01-23,63.25080490112305,196.90969848632812,16.594667434692383
2017-01-24,63.157142639160156,198.17222595214844,16.974000930786133
2017-01-25,62.969810485839844,199.88751220703125,16.96466636657715
2017-01-26,62.993202209472656,199.67852783203125,16.833999633789062
2017-01-27,63.06349182128906,199.36514282226562,16.863332748413086
2017-01-30,63.047874450683594,198.12869262695312,16.708667755126953
2017-01-31,63.1805534362793,198.11123657226562,16.795333862304688
2017-02-01,63.06947326660156,198.18963623046875,16.615999221801758
2017-02-02,63.10861587524414,198.3202667236328,16.770000457763672
2017-02-03,63.12424850463867,199.68719482421875,16.755332946777344
2017-02-06,63.31977081298828,199.3302764892578,17.184667587280273
2017-02-07,63.42148208618164,199.3389892578125,17.165332794189453
2017-02-08,63.59357452392578,199.6001739501953,17.472000122070312
2017-02-09,63.42148208618164,200.78439331054688,17.946666717529297
2017-02-10,63.405845642089844,201.57664489746094,17.948667526245117
2017-02-13,63.335411071777344,202.67379760742188,18.706666946411133
2017-02-14,63.202430725097656,203.48348999023438,18.73200035095215
2017-02-15,63.10077667236328,204.54571533203125,18.650667190551758
2017-02-16,63.2181282043457,204.3716278076172,17.93000030517578
2017-02-17,63.36674118041992,204.69378662109375,18.148666381835938
2017-02-21,63.3588981628418,205.91275024414062,18.492666244506836
2017-02-22,63.39801788330078,205.72998046875,18.233999252319336
2017-02-23,63.51533508300781,205.86924743652344,17.06599998474121
2017-02-24,63.7499885559082,206.13047790527344,17.133333206176758
2017-02-27,63.61702346801758,206.45263671875,16.415332794189453
2017-02-28,63.57008361816406,205.89540100097656,16.666000366210938
2017-03-01,63.309871673583984,208.7774200439453,16.667999267578125
2017-03-02,63.192386627197266,207.46261596679688,16.698667526245117
2017-03-03,63.23937225341797,207.59323120117188,16.771333694458008
2017-03-06,63.200199127197266,206.97500610351562,16.747333526611328
2017-03-07,63.08259201049805,206.3568572998047,16.57266616821289
2017-03-08,62.93373489379883,205.97373962402344,16.45800018310547
2017-03-09,62.73775863647461,206.23497009277344,16.32666778564453
2017-03-10,62.86317443847656,206.9576416015625,16.246000289916992
2017-03-13,62.73775863647461,207.06211853027344,16.411333084106445
2017-03-14,62.72996520996094,206.26976013183594,17.200000762939453
2017-03-15,63.1218376159668,208.05471801757812,17.048667907714844
2017-03-16,63.027748107910156,207.64547729492188,17.469999313354492
2017-03-17,63.153160095214844,207.28079223632812,17.433332443237305
2017-03-20,63.27851867675781,207.05345153808594,17.461332321166992
2017-03-21,63.427467346191406,204.39500427246094,16.711999893188477
2017-03-22,63.513694763183594,204.87596130371094,17.000667572021484
2017-03-23,63.48232650756836,204.65733337402344,16.985332489013672
2017-03-24,63.466636657714844,204.5086669921875,17.54400062561035
2017-03-27,63.59988021850586,204.2987823486328,18.014667510986328
2017-03-28,63.48232650756836,205.78546142578125,18.496667861938477
2017-03-29,63.60774612426758,205.97784423828125,18.492000579833984
2017-03-30,63.50583267211914,206.6337127685547,18.527999877929688
2017-03-31,63.545005798339844,206.15272521972656,18.553333282470703
2017-04-03,63.77595520019531,205.79417419433594,19.90133285522461
2017-04-04,63.705238342285156,205.9253387451172,20.246667861938477
2017-04-05,63.760231018066406,205.31320190429688,19.666667938232422
2017-04-06,63.7838020324707,205.890380859375,19.913333892822266
2017-04-07,63.642433166503906,205.6804962158203,20.16933250427246
2017-04-10,63.705238342285156,205.8029022216797,20.826000213623047
2017-04-11,63.909507751464844,205.5580596923828,20.58066749572754
2017-04-12,64.05867767333984,204.65733337402344,19.78933334350586
2017-04-13,64.1529312133789,203.328125,20.266666412353516
2017-04-17,64.11367797851562,205.12957763671875,20.09600067138672
